Country,Region,Latitude,Longitude,extract_date,sex,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,North East,54.73141115,-1.791981336,2018-08-01,female,12142.0,13756.7,14138.8,14086.8,14558.9,15019.9,15485.0,15705.2,15453.8,15143.2,15627.8,14936.0,14913.8,14455.4,14087.1,13750.6,13229.9,13750.1,14650.6,16623.3,17891.1,18504.8,18252.0,18763.9,19291.2,18124.2,18529.3,18846.6,18369.2,18230.1,18715.2,18373.8,18303.3,18218.9,17401.5,17418.9,17265.7,17361.9,17556.600000000002,16953.100000000002,15049.3,14460.8,15493.5,15439.7,15980.2,16732.1,17987.9,19182.2,18466.9,18813.7,18883.1,19494.1,19691.4,20046.6,20120.7,20059.2,19713.1,19053.1,18498.1,18629.1,18397.1,17479.1,16880.9,16106.4,15967.5,15928.2,15209.8,15374.8,15619.0,15592.1,16400.0,17992.2,13542.7,12666.3,12479.1,11257.9,10295.0,9543.7,10135.6,9839.9,9673.0,9104.7,8144.5,7794.8,6958.5,6224.3,5933.6,5443.2,4801.8,3851.7,3238.4,2675.9,2279.7,1873.2,1454.2,3717.2
England,North East,54.73141115,-1.791981336,2018-09-01,female,12100.3,13703.9,14215.1,14087.3,14502.9,14901.6,15522.1,15702.8,15457.7,15145.2,15677.3,14956.6,14898.3,14536.0,14120.6,13698.7,13357.0,13745.4,14491.7,16534.2,17760.3,18388.7,18267.9,18699.9,19096.8,18266.6,18536.6,18831.6,18539.4,18135.3,18766.1,18450.9,18347.0,18208.3,17446.6,17413.7,17264.9,17400.9,17620.6,16936.9,15260.3,14468.5,15499.5,15339.5,15989.0,16598.7,17941.3,19198.6,18437.9,18786.4,18871.7,19488.5,19620.9,20100.3,20129.7,20091.2,19719.9,19190.5,18391.1,18674.7,18415.8,17602.1,16905.0,16117.3,15976.5,15950.9,15215.1,15387.1,15547.4,15642.7,16264.0,17900.5,13991.2,12576.8,12609.6,11245.8,10320.7,9587.5,10062.1,9860.0,9633.1,9140.1,8213.6,7787.0,6952.3,6249.0,5919.9,5422.0,4852.3,3886.5,3257.0,2689.8,2285.9,1884.8,1424.9,3752.1
England,North East,54.73141115,-1.791981336,2018-10-01,female,11998.2,13672.1,14257.7,14160.8,14467.0,14825.5,15574.4,15623.5,15525.2,15203.4,15661.3,14983.3,14985.8,14514.6,14226.0,13717.2,13514.8,13754.8,14228.9,16382.6,17886.6,18211.3,18447.4,18729.5,19035.4,18468.3,18560.6,18793.7,18672.5,18115.1,18695.2,18521.1,18342.0,18243.7,17588.9,17410.3,17306.9,17436.5,17629.7,17010.9,15403.0,14430.5,15524.8,15348.5,15964.3,16520.9,17804.2,19233.0,18479.7,18761.5,18815.5,19435.5,19574.5,20164.3,20114.0,20111.1,19730.4,19226.2,18573.3,18503.4,18551.4,17675.5,16962.2,16179.3,15843.2,16003.6,15337.1,15355.1,15419.3,15635.5,16189.0,17825.7,14357.6,12582.1,12661.5,11257.6,10368.8,9569.9,10054.3,9844.5,9699.0,9127.2,8266.1,7779.4,6977.3,6284.0,5909.2,5377.7,4876.6,3913.6,3265.7,2707.9,2298.6,1864.3,1442.8,3772.9
England,North East,54.73141115,-1.791981336,2018-11-01,female,11992.8,13652.2,14291.0,14206.7,14433.5,14705.9,15612.7,15599.6,15589.5,15182.1,15676.8,15003.8,15041.1,14507.7,14259.7,13768.2,13591.5,13765.7,15224.6,16884.2,18110.6,18232.2,18457.9,18853.3,19060.6,18389.8,18502.0,18755.6,18800.9,18110.0,18667.2,18497.3,18408.6,18228.9,17690.3,17310.1,17390.8,17376.5,17653.1,17147.3,15476.0,14503.7,15479.1,15301.6,15879.1,16476.3,17741.7,19218.9,18411.3,18805.6,18738.4,19455.5,19496.4,20187.4,20142.4,20144.1,19709.9,19241.3,18630.1,18506.1,18595.9,17801.2,17030.2,16203.4,15835.9,16013.2,15487.0,15165.0,15427.4,15674.2,16038.6,17741.2,14721.4,12473.2,12838.6,11288.8,10457.3,9574.2,9969.6,9847.4,9655.8,9169.2,8330.1,7788.0,7030.8,6232.8,5906.2,5329.5,4888.5,3946.0,3308.9,2676.0,2300.8,1864.4,1461.6,3750.2
England,North East,54.73141115,-1.791981336,2018-12-01,female,12119.5,13622.2,14319.9,14197.3,14382.2,14685.9,15527.4,15622.1,15647.9,15227.3,15650.4,15067.8,15126.0,14516.8,14229.4,13838.0,13586.4,13780.5,15459.1,17194.7,18111.1,18277.6,18590.7,18893.9,19023.7,18351.6,18426.6,18735.1,18839.8,18151.9,18685.1,18500.7,18440.0,18235.1,17713.2,17316.2,17382.5,17378.5,17661.8,17261.6,15649.2,14453.7,15408.1,15350.3,15796.1,16407.4,17587.7,19118.6,18641.8,18756.5,18769.4,19367.3,19445.1,20103.7,20187.4,20169.5,19723.8,19279.6,18730.6,18436.3,18646.4,17844.0,17144.2,16171.0,15851.8,16016.6,15545.1,15169.6,15333.1,15660.9,16052.4,17506.0,15124.7,12377.1,13015.7,11349.6,10489.3,9617.3,9858.6,9786.6,9733.6,9106.0,8354.2,7782.6,7086.4,6188.4,5947.6,5317.5,4908.7,3919.1,3349.7,2669.2,2320.9,1841.3,1466.9,3731.1
England,North East,54.73141115,-1.791981336,2019-01-01,female,11891.6,13571.2,14241.2,14256.5,14332.8,14710.6,15492.6,15583.2,15698.2,15255.7,15609.9,15176.2,15048.3,14628.6,14226.7,13904.7,13565.6,13685.8,15377.8,17156.5,17988.6,18319.8,18679.5,18824.8,19140.6,18214.9,18413.1,18697.8,18830.7,18125.0,18682.0,18504.8,18568.8,18165.0,17787.899999999998,17286.2,17411.3,17324.2,17747.3,17350.2,15816.0,14488.4,15284.5,15370.2,15687.2,16426.4,17393.2,18993.3,18804.0,18617.0,18771.6,19349.2,19439.4,20095.1,20240.9,20140.7,19688.4,19343.6,18817.0,18333.3,18720.2,17893.4,17184.4,16341.5,15848.7,15986.9,15551.2,15173.8,15327.5,15608.8,16060.0,17279.4,15522.7,12291.8,13160.2,11383.7,10564.0,9568.7,9842.6,9790.1,9648.8,9166.2,8402.1,7774.1,7056.8,6233.7,5919.1,5351.2,4900.1,3941.5,3365.5,2644.3,2354.0,1812.8,1490.9,3730.0
England,North East,54.73141115,-1.791981336,2019-02-01,female,12041.0,13599.6,14147.3,14269.2,14328.7,14680.3,15401.2,15558.6,15749.7,15374.2,15483.4,15289.0,15088.8,14613.2,14322.0,13938.7,13524.4,13645.6,15315.4,17234.5,17888.0,18307.3,18681.4,18751.3,19151.5,18019.2,18388.2,18727.7,18774.4,18213.2,18546.2,18650.2,18518.7,18171.9,17858.3,17426.9,17356.3,17360.3,17657.5,17442.2,15935.2,14528.5,15174.7,15349.9,15667.3,16459.0,17211.6,18861.6,18912.2,18511.0,18868.5,19252.5,19405.5,20035.7,20278.8,20108.7,19761.8,19393.8,18909.0,18245.1,18681.2,18036.6,17185.5,16363.5,16040.2,15859.1,15620.3,15118.4,15290.8,15658.0,15868.3,17078.9,16044.4,12268.9,13150.6,11433.0,10658.8,9558.5,9797.3,9746.8,9553.6,9237.3,8476.2,7713.8,7060.3,6301.3,5903.6,5294.6,4929.900000000001,3968.8,3371.1,2645.1,2318.7,1824.6,1486.2,3717.8
England,North East,54.73141115,-1.791981336,2019-03-01,female,12030.5,13531.9,14207.9,14233.6,14332.2,14704.4,15304.9,15684.8,15717.4,15379.4,15467.8,15378.4,15033.5,14648.2,14364.9,14030.1,13471.5,13636.2,15178.1,17126.2,17909.6,18266.6,18682.8,18755.0,19100.3,17960.1,18292.3,18735.3,18851.5,18177.7,18437.7,18785.2,18448.7,18349.5,17850.7,17394.9,17399.1,17364.3,17606.8,17460.0,16097.8,14610.8,14958.8,15503.4,15642.5,16387.4,17044.8,18816.1,18933.5,18428.5,18910.2,19103.9,19595.5,19978.7,20145.4,20191.9,19697.9,19619.2,18828.3,18244.0,18668.2,18084.1,17168.1,16537.9,15943.8,15897.7,15608.7,15219.6,15210.7,15638.4,15768.9,16955.0,16430.0,12332.3,13148.7,11502.8,10683.4,9587.8,9677.6,9793.3,9471.6,9274.1,8475.7,7736.3,7015.2,6360.0,5884.5,5287.1,4909.1,4039.2,3356.6,2629.2,2335.8,1821.7,1492.5,3708.8
England,North East,54.73141115,-1.791981336,2019-04-01,female,12011.4,13552.4,14120.4,14192.7,14322.7,14668.1,15309.2,15753.8,15691.8,15429.8,15360.5,15507.3,14965.0,14672.4,14418.3,14157.3,13478.5,13566.9,14968.0,17054.1,17842.3,18293.4,18726.1,18588.7,19121.4,17995.7,18235.7,18782.7,18801.0,18208.7,18382.4,18855.8,18357.9,18408.4,17921.6,17452.3,17325.3,17385.3,17590.4,17534.9,16269.7,14663.8,14815.7,15580.7,15631.0,16188.9,16972.5,18655.1,18996.1,18392.9,19002.0,19014.5,19563.0,19925.8,20143.1,20164.6,19832.7,19571.7,18858.3,18339.2,18570.0,18245.7,17167.7,16626.7,15996.5,15924.2,15575.6,15193.2,15207.2,15669.8,15690.1,16770.5,16794.7,12524.0,12973.6,11629.1,10677.9,9767.6,9549.3,9790.3,9487.2,9296.2,8456.1,7714.0,7072.7,6356.7,5891.9,5282.8,4932.3,4033.3,3393.8,2628.2,2320.7000000000003,1841.9,1491.4,3722.1
England,North East,54.73141115,-1.791981336,2019-05-01,female,11989.5,13529.8,14065.5,14268.9,14227.0,14697.6,15301.2,15664.2,15744.3,15418.5,15420.2,15518.4,14910.5,14829.5,14331.3,14216.5,13452.3,13646.4,14769.8,16941.6,17689.9,18254.0,18773.5,18568.5,19004.7,18050.8,18163.7,18762.4,18781.4,18266.6,18379.3,18794.4,18352.4,18463.0,17979.5,17438.4,17394.1,17370.0,17559.9,17522.6,16474.5,14799.0,14674.5,15530.7,15719.7,16017.1,16876.5,18552.5,19062.8,18339.9,18942.1,19054.5,19573.7,19813.9,20193.6,20082.2,19927.1,19594.8,18859.4,18386.5,18451.2,18368.4,17235.1,16649.9,16070.2,15857.5,15649.5,15177.7,15168.9,15675.0,15622.8,16628.5,17125.6,12677.6,12797.9,11803.7,10729.9,9888.1,9393.8,9771.8,9478.7,9342.5,8419.4,7770.8,7113.3,6366.400000000001,5894.3,5285.2,4920.3,4094.2,3353.0,2664.1,2329.1,1827.4,1500.8,3741.0
England,North East,54.73141115,-1.791981336,2019-06-01,female,11978.3,13471.5,14051.1,14197.2,14228.0,14737.2,15185.1,15683.9,15801.8,15437.5,15308.5,15641.5,14942.5,14930.7,14315.6,14157.1,13571.4,13572.4,14616.3,16783.7,17769.9,18182.3,18746.8,18484.2,18915.7,18039.4,18081.5,18758.0,18767.2,18313.9,18415.9,18712.5,18425.0,18451.2,18162.9,17420.6,17381.8,17405.6,17416.0,17632.6,16611.1,14902.3,14624.4,15581.0,15535.0,15989.3,16890.2,18338.3,19132.9,18409.9,18822.4,18983.3,19611.2,19774.8,20142.4,20089.2,19938.5,19656.1,18915.3,18372.4,18469.9,18397.2,17300.2,16748.2,15965.5,15879.0,15777.1,15107.3,15190.0,15700.3,15590.9,16420.2,17345.8,12872.2,12670.3,11943.3,10824.4,9945.8,9293.7,9753.7,9498.1,9297.1,8513.3,7753.2,7169.2,6356.9,5885.4,5332.3,4888.1,4137.8,3348.8,2701.8,2287.8,1873.1,1479.5,3768.7
England,North East,54.73141115,-1.791981336,2019-07-01,female,11845.9,13427.2,14010.1,14283.8,14220.6,14673.5,15149.3,15610.1,15813.6,15497.1,15230.3,15714.0,14976.5,14935.2,14380.2,14210.9,13640.1,13481.5,14409.5,16697.899999999998,17617.7,18188.2,18657.5,18414.5,18888.0,18041.0,18046.9,18774.5,18729.5,18385.3,18339.8,18749.3,18418.9,18524.6,18179.7,17413.8,17505.3,17336.3,17383.5,17580.899999999998,16781.2,15012.6,14490.3,15572.5,15577.4,15943.5,16788.7,18198.4,19223.8,18396.4,18768.5,19036.9,19528.4,19736.8,20113.8,20025.3,20067.5,19645.7,18964.5,18433.5,18481.5,18386.7,17395.3,16730.3,16051.0,15906.8,15754.3,15147.1,15180.7,15546.9,15564.7,16338.6,17507.0,13124.1,12517.9,12108.3,10858.3,10014.6,9277.0,9763.6,9476.5,9228.0,8604.699999999999,7701.7,7256.3,6420.5,5819.5,5407.2,4868.5,4215.3,3364.2,2718.4,2284.2,1880.2,1458.1,3818.6
England,North East,54.73141115,-1.791981336,2019-08-01,female,11802.7,13399.0,13920.0,14290.9,14211.3,14660.2,15122.7,15586.8,15800.1,15531.7,15231.5,15727.1,14968.3,14970.2,14469.1,14144.5,13770.9,13420.4,14260.6,16491.1,17553.3,18009.2,18561.1,18524.1,18828.9,17957.7,18056.2,18665.0,18740.0,18433.9,18357.7,18756.7,18475.8,18419.9,18308.2,17430.1,17475.7,17313.8,17409.4,17611.4,16978.0,15091.6,14483.8,15492.3,15468.7,15960.0,16762.3,17998.9,19210.8,18467.4,18807.3,18925.6,19502.4,19682.6,20045.8,20129.6,20062.0,19707.6,19021.7,18463.6,18568.3,18336.5,17446.7,16833.4,16062.0,15887.6,15826.3,15111.2,15255.1,15465.2,15437.4,16215.1,17725.6,13301.0,12436.5,12190.9,11004.1,9996.6,9251.9,9768.9,9437.2,9232.8,8682.3,7683.0,7302.7,6458.1,5758.0,5433.7,4873.8,4251.9,3348.0,2774.4,2247.4,1897.0,1459.4,3829.8
England,North East,54.73141115,-1.791981336,2019-09-01,female,11712.1,13349.1,13871.4,14368.1,14208.6,14644.5,14991.8,15606.3,15801.6,15541.1,15259.4,15780.4,14992.8,14945.1,14554.3,14169.3,13722.6,13497.1,14123.2,16357.7,17502.1,17861.3,18621.1,18570.9,18868.3,17870.9,18053.8,18677.5,18696.2,18565.4,18257.0,18790.4,18510.9,18459.5,18277.4,17468.3,17461.4,17320.8,17454.6,17685.2,16972.1,15306.3,14492.9,15485.7,15362.6,15984.9,16619.0,17956.7,19221.8,18441.9,18774.1,18917.3,19485.6,19625.5,20092.5,20130.9,20078.8,19728.6,19167.1,18344.6,18624.2,18368.8,17569.3,16860.7,16084.8,15916.6,15834.0,15115.7,15276.7,15382.7,15484.6,16084.6,17640.899999999998,13745.3,12348.2,12326.2,10980.4,10041.7,9302.3,9699.3,9459.3,9169.8,8720.2,7755.5,7284.2,6454.9,5766.0,5439.8,4868.0,4274.5,3376.6,2781.7,2255.4,1894.1,1490.7,3808.4
England,North East,54.73141115,-1.791981336,2019-10-01,female,11738.4,13263.3,13844.1,14399.8,14274.2,14617.7,14918.9,15665.5,15736.2,15597.1,15298.4,15744.3,15027.1,15037.6,14538.4,14276.1,13861.7,13644.5,14565.4,16442.4,17565.6,18034.1,18691.4,18839.3,18891.9,17732.8,18138.7,18677.9,18655.2,18631.2,18232.0,18728.1,18583.6,18438.1,18297.1,17590.6,17418.4,17376.9,17499.6,17685.8,17033.3,15444.5,14443.3,15519.8,15358.2,15950.3,16535.2,17821.399999999998,19273.4,18502.1,18753.0,18846.6,19440.7,19577.0,20151.8,20112.8,20114.5,19724.6,19199.4,18525.2,18467.2,18507.6,17652.3,16908.8,16141.9,15782.6,15898.9,15243.3,15234.8,15253.9,15466.0,16013.6,17564.5,14106.4,12341.6,12382.5,10984.4,10090.8,9285.2,9689.8,9439.1,9243.8,8695.3,7807.8,7273.5,6475.5,5790.2,5422.2,4832.8,4300.9,3403.6,2804.5,2267.5,1902.1,1488.8,3829.6
England,North East,54.73141115,-1.791981336,2019-11-01,female,11686.8,13263.9,13830.3,14415.6,14291.0,14584.3,14795.1,15713.1,15725.0,15644.1,15296.3,15742.6,15045.7,15088.3,14539.7,14312.8,13913.3,13826.8,15454.8,16993.899999999998,17727.8,18212.6,18786.9,18870.0,19026.4,17812.5,18214.1,18625.6,18630.4,18737.0,18237.0,18714.2,18563.9,18500.4,18271.1,17728.9,17320.6,17466.9,17453.1,17713.5,17162.0,15528.1,14534.3,15474.4,15320.2,15887.5,16483.9,17759.5,19253.7,18430.6,18797.3,18794.3,19467.7,19517.1,20165.9,20139.9,20155.6,19699.4,19227.9,18587.1,18465.2,18558.0,17783.7,16978.3,16160.7,15782.8,15905.3,15391.7,15034.4,15273.9,15500.7,15869.0,17481.3,14461.4,12226.4,12553.0,11007.4,10176.8,9293.3,9608.8,9441.8,9187.4,8711.4,7869.9,7291.6,6532.8,5740.0,5397.6,4821.4,4312.9,3411.0,2845.9,2242.0,1896.2,1472.0,3846.6
England,North East,54.73141115,-1.791981336,2019-12-01,female,11645.8,13240.5,13791.3,14444.3,14280.8,14538.8,14772.7,15632.5,15726.6,15699.9,15337.7,15718.1,15120.7,15168.2,14550.6,14270.1,14015.5,13845.9,15471.1,16967.9,17811.9,18141.3,18848.1,18990.9,18976.9,17911.8,18201.0,18500.3,18634.3,18777.1,18283.0,18743.7,18575.2,18530.2,18306.3,17746.7,17332.3,17470.5,17441.9,17722.3,17293.3,15696.8,14498.8,15425.5,15358.6,15812.3,16426.2,17626.2,19150.8,18678.1,18734.9,18820.9,19378.8,19456.7,20080.4,20193.6,20188.0,19714.9,19262.8,18705.1,18402.0,18595.1,17817.7,17088.8,16119.8,15794.3,15924.8,15435.8,15025.9,15197.6,15481.5,15874.6,17245.5,14864.4,12123.1,12735.4,11071.9,10213.6,9314.2,9490.9,9398.0,9268.8,8649.4,7886.5999999999985,7296.9,6585.4,5682.2,5410.3,4800.4,4325.1,3386.1,2868.9,2233.2,1923.3,1453.1,3809.6
England,North East,54.73141115,-1.791981336,2020-01-01,female,11509.8,13176.5,13733.1,14355.6,14345.5,14499.3,14793.0,15604.4,15682.0,15754.5,15361.9,15684.7,15223.3,15087.6,14671.8,14259.4,14093.0,13790.8,15200.5,16874.2,17742.3,18071.3,18767.2,19068.6,18799.5,18046.7,18092.2,18436.3,18619.4,18822.5,18259.5,18729.9,18568.5,18692.8,18242.7,17822.7,17312.6,17506.2,17382.1,17813.2,17381.6,15853.0,14526.8,15316.2,15388.8,15691.7,16441.0,17422.8,19034.3,18847.3,18604.3,18801.4,19376.1,19420.0,20091.5,20238.0,20157.9,19697.7,19329.8,18789.0,18291.2,18672.3,17859.4,17120.6,16275.2,15775.4,15892.6,15448.1,15021.2,15187.0,15422.5,15862.9,17016.4,15272.7,12046.4,12871.3,11113.5,10299.4,9261.0,9482.7,9379.9,9201.2,8714.4,7902.4,7285.5,6546.3,5726.6,5396.0,4834.7,4295.1,3398.2,2873.2000000000003,2222.9,1942.0,1427.4,3818.9
England,North East,54.73141115,-1.791981336,2020-02-01,female,11584.0,13159.2,13755.4,14271.8,14340.9,14483.6,14767.9,15525.3,15660.0,15816.2,15458.5,15561.4,15345.6,15131.0,14633.9,14356.3,14124.7,13752.9,15008.4,16862.7,17811.0,17946.9,18653.7,19179.0,18742.4,17998.4,18011.6,18387.4,18593.8,18787.1,18317.6,18593.3,18651.9,18613.1,18260.9,17896.4,17465.4,17445.5,17426.0,17723.9,17472.9,15972.1,14562.0,15223.5,15371.1,15655.1,16467.4,17255.1,18916.1,18945.6,18497.9,18895.9,19285.2,19382.5,20033.2,20268.4,20122.9,19790.0,19387.7,18885.6,18202.2,18615.0,17996.6,17134.0,16278.4,15972.9,15771.6,15513.3,14968.0,15158.2,15476.4,15662.5,16821.7,15798.4,12016.1,12876.5,11153.0,10386.4,9252.1,9454.0,9312.9,9137.0,8781.6,7976.3,7221.8,6527.4,5776.4,5373.400000000001,4760.9,4307.4,3423.7000000000003,2857.1,2236.0,1880.7,1450.1,3743.3
England,North East,54.73141115,-1.791981336,2020-03-01,female,11584.6,13119.1,13681.3,14320.3,14300.5,14454.1,14772.2,15395.1,15784.6,15778.9,15440.9,15569.1,15426.5,15065.7,14676.9,14392.5,14200.5,13703.3,14866.0,16856.7,17780.9,17962.7,18625.8,19194.4,18721.0,17847.4,18007.8,18306.5,18540.9,18888.1,18296.0,18495.7,18784.0,18556.1,18417.4,17865.4,17428.6,17487.7,17451.1,17671.0,17510.2,16120.2,14655.2,15002.8,15521.1,15638.7,16401.3,17071.4,18857.0,18984.1,18434.5,18922.5,19138.9,19578.4,19975.6,20146.3,20204.0,19721.6,19612.2,18822.5,18208.0,18593.4,18055.4,17119.5,16463.6,15873.2,15807.0,15502.5,15078.8,15071.0,15477.7,15566.4,16705.7,16171.2,12084.9,12878.7,11223.4,10408.8,9290.5,9338.0,9359.3,9083.1,8827.5,7980.7,7234.5,6513.6,5832.8,5334.1,4740.8,4313.6,3468.5,2852.6,2231.1,1912.6,1462.0,3742.3
England,North East,54.73141115,-1.791981336,2020-04-01,female,11401.9,13159.7,13681.1,14254.0,14259.9,14428.3,14731.0,15388.5,15858.8,15750.5,15477.6,15455.5,15552.1,14992.2,14705.9,14425.1,14301.0,13728.4,14635.6,16721.8,17734.3,17940.2,18542.2,19267.4,18542.3,17910.2,18035.1,18255.8,18630.9,18826.5,18292.4,18444.1,18859.1,18486.4,18452.1,17936.4,17457.8,17414.5,17469.9,17658.3,17591.5,16287.5,14699.0,14859.1,15584.4,15643.4,16205.0,17017.6,18685.8,19052.8,18414.2,19004.7,19069.2,19565.2,19906.9,20161.5,20178.2,19840.9,19566.9,18840.2,18311.5,18495.5,18214.5,17120.1,16546.6,15924.4,15836.2,15479.6,15055.0,15048.1,15505.7,15493.7,16541.3,16518.5,12284.5,12710.5,11345.8,10407.8,9447.3,9208.9,9340.0,9104.6,8851.1,7972.1,7223.9,6582.4,5825.7,5346.3,4728.5,4333.8,3457.3,2890.8,2204.0,1897.7,1482.6,3775.3
England,North East,54.73141115,-1.791981336,2020-05-01,female,11321.6,13120.9,13653.3,14196.1,14326.9,14316.7,14778.4,15364.6,15759.2,15791.7,15463.5,15509.4,15559.6,14954.8,14846.0,14337.3,14340.6,13688.2,14570.4,16553.1,17600.9,17778.3,18417.1,19349.2,18586.8,17847.4,18063.3,18192.9,18615.2,18774.7,18344.3,18441.1,18788.5,18473.6,18512.3,17985.1,17426.7,17459.1,17453.6,17630.4,17537.4,16486.8,14839.3,14724.1,15546.9,15726.3,16038.7,16903.3,18578.1,19096.8,18369.3,18950.4,19106.3,19585.1,19778.1,20182.6,20103.5,19918.4,19596.2,18818.1,18369.7,18382.5,18318.9,17188.3,16556.6,15978.3,15755.7,15535.0,15026.3,15021.3,15494.1,15419.6,16388.2,16805.6,12428.0,12526.8,11483.8,10425.0,9531.9,9040.5,9279.2,9060.6,8847.7,7894.8,7233.0,6568.0,5805.4,5305.7,4687.8,4260.7,3477.8,2819.0,2185.9,1830.6,1446.8,3651.5
England,North East,54.73141115,-1.791981336,2020-06-01,female,11244.4,13081.8,13563.7,14196.2,14255.8,14293.3,14814.5,15251.9,15751.5,15858.2,15483.3,15384.7,15679.5,14968.8,14960.7,14328.1,14247.8,13811.8,14325.5,16453.6,17448.9,17844.5,18249.3,19292.0,18542.2,17929.5,18009.4,18138.6,18598.5,18740.1,18365.7,18424.3,18720.7,18512.9,18508.6,18162.9,17415.8,17432.6,17478.6,17502.8,17644.4,16626.8,14920.9,14680.6,15573.3,15552.1,15993.4,16892.2,18377.0,19161.1,18425.7,18832.1,19036.3,19627.9,19744.8,20112.7,20096.7,19935.1,19644.7,18885.7,18331.7,18404.1,18323.1,17249.8,16639.2,15871.0,15769.8,15667.8,14962.0,15010.6,15527.6,15381.6,16185.6,17027.3,12607.5,12370.4,11635.8,10504.7,9582.6,8932.5,9289.3,9045.7,8811.5,7985.4,7189.1,6616.6,5764.8,5252.9,4724.9,4222.4,3477.4,2805.8,2185.5,1797.5,1458.6,3604.9
England,North East,54.73141115,-1.791981336,2020-07-01,female,11197.2,13043.4,13494.4,14157.9,14358.1,14288.1,14745.8,15209.2,15664.3,15871.1,15531.6,15313.8,15754.6,14995.2,14970.7,14393.0,14302.7,13857.4,14099.0,16320.6,17396.2,17730.899999999998,18215.5,19226.5,18547.5,18016.3,17931.5,18149.4,18628.4,18720.7,18444.9,18341.2,18738.8,18508.5,18598.2,18203.9,17444.2,17547.3,17404.1,17471.0,17595.0,16804.3,15044.4,14539.7,15572.5,15591.0,15958.2,16777.2,18228.7,19249.5,18416.6,18772.0,19071.3,19545.0,19726.1,20088.4,20026.5,20050.7,19652.1,18926.8,18399.7,18432.2,18326.2,17329.9,16637.8,15953.9,15784.7,15631.3,15003.5,14999.3,15369.3,15355.8,16094.1,17166.0,12849.5,12247.9,11788.4,10528.5,9653.7,8908.5,9280.0,9014.3,8740.8,8073.1,7130.9,6690.6,5804.8,5220.0,4782.400000000001,4197.8,3537.7,2793.4,2211.9,1790.9,1455.5,3604.7
England,North East,54.73141115,-1.791981336,2020-08-01,female,11196.1,12988.5,13467.4,14061.3,14375.2,14272.3,14762.7,15161.2,15623.3,15861.0,15576.3,15304.0,15760.1,14979.7,15008.4,14491.1,14196.3,13997.3,13933.9,16192.4,17240.3,17684.3,18077.9,19188.0,18659.3,17924.600000000002,17864.7,18169.1,18493.1,18703.5,18492.8,18370.5,18718.6,18535.0,18503.6,18351.0,17461.2,17499.6,17388.9,17465.7,17621.6,16988.8,15114.0,14516.9,15497.5,15485.6,15972.2,16753.5,18013.5,19259.5,18467.5,18805.8,18964.4,19507.6,19699.7,20023.2,20115.6,20056.5,19711.9,18958.4,18421.8,18513.3,18272.5,17376.2,16730.9,15977.4,15766.9,15701.5,14976.0,15078.0,15303.9,15212.8,15979.9,17384.7,13015.1,12172.2,11878.4,10660.2,9637.4,8892.4,9289.7,8957.2,8720.7,8163.8,7121.299999999999,6726.3,5851.4,5160.4,4814.1,4210.1,3576.1,2787.7,2272.9,1768.9,1453.6,3643.6
England,North East,54.73141115,-1.791981336,2020-09-01,female,11038.3,12949.6,13414.7,13992.4,14458.1,14245.5,14746.9,15046.5,15673.8,15861.3,15591.6,15306.8,15801.7,15014.9,14985.2,14582.4,14197.6,13946.2,13900.2,16057.5,17160.0,17630.9,17920.1,19092.8,18698.9,17960.7,17685.8,18163.4,18536.8,18680.1,18621.9,18246.6,18763.4,18579.6,18540.0,18346.2,17454.8,17489.6,17396.3,17504.8,17678.5,16978.2,15318.9,14515.3,15499.9,15375.0,15990.5,16619.0,17950.2,19261.7,18447.5,18768.3,18948.5,19489.9,19641.9,20059.1,20119.9,20076.0,19722.5,19113.8,18306.6,18574.4,18299.7,17491.7,16770.9,15979.7,15797.3,15698.2,14977.4,15100.4,15235.8,15268.3,15818.6,17315.4,13450.8,12083.5,12013.2,10633.8,9683.3,8925.5,9256.6,8978.1,8683.3,8174.4,7187.1,6725.1,5867.9,5173.4,4807.4,4218.5,3603.1,2822.6,2288.1,1776.0,1469.5,3669.6
